date,Thread-Gen-1.sinusoid
11/6/2018 8:48:11.000000000 PM,-80
11/6/2018 8:48:12.000000000 PM,-79
11/6/2018 8:48:13.000000000 PM,-78
11/6/2018 8:48:14.000000000 PM,-77
11/6/2018 8:48:15.000000000 PM,-76
11/6/2018 8:48:16.000000000 PM,-75
11/6/2018 8:48:17.000000000 PM,-74
11/6/2018 8:48:18.000000000 PM,-73
11/6/2018 8:48:19.000000000 PM,-71
11/6/2018 8:48:20.000000000 PM,-70
11/6/2018 8:48:21.000000000 PM,-69
11/6/2018 8:48:22.000000000 PM,-68
11/6/2018 8:48:23.000000000 PM,-66
11/6/2018 8:48:24.000000000 PM,-65
11/6/2018 8:48:25.000000000 PM,-64
11/6/2018 8:48:26.000000000 PM,-62
11/6/2018 8:48:27.000000000 PM,-61
11/6/2018 8:48:28.000000000 PM,-60
11/6/2018 8:48:29.000000000 PM,-58
11/6/2018 8:48:30.000000000 PM,-57
11/6/2018 8:48:31.000000000 PM,-55
11/6/2018 8:48:32.000000000 PM,-54
11/6/2018 8:48:33.000000000 PM,-52
11/6/2018 8:48:34.000000000 PM,-51
11/6/2018 8:48:35.000000000 PM,-50
11/6/2018 8:48:36.000000000 PM,-48
11/6/2018 8:48:37.000000000 PM,-46
11/6/2018 8:48:38.000000000 PM,-45
11/6/2018 8:48:39.000000000 PM,-43
11/6/2018 8:48:40.000000000 PM,-42
11/6/2018 8:48:41.000000000 PM,-40
11/6/2018 8:48:42.000000000 PM,-39
11/6/2018 8:48:43.000000000 PM,-37
11/6/2018 8:48:44.000000000 PM,-35
11/6/2018 8:48:45.000000000 PM,-34
11/6/2018 8:48:46.000000000 PM,-32
11/6/2018 8:48:48.000000000 PM,-30
11/6/2018 8:48:49.000000000 PM,-29
11/6/2018 8:48:50.000000000 PM,-27
11/6/2018 8:48:51.000000000 PM,-25
11/6/2018 8:48:52.000000000 PM,-24
11/6/2018 8:48:53.000000000 PM,-22
11/6/2018 8:48:54.000000000 PM,-20
11/6/2018 8:48:55.000000000 PM,-19
11/6/2018 8:48:56.000000000 PM,-17
11/6/2018 8:48:57.000000000 PM,-15
11/6/2018 8:48:58.000000000 PM,-13
11/6/2018 8:48:59.000000000 PM,-12
11/6/2018 8:49:00.000000000 PM,-10
11/6/2018 8:49:01.000000000 PM,-8
11/6/2018 8:49:02.000000000 PM,-6
11/6/2018 8:49:03.000000000 PM,-5
11/6/2018 8:49:04.000000000 PM,-3
11/6/2018 8:49:05.000000000 PM,-1
11/6/2018 8:49:06.000000000 PM,3
11/6/2018 8:49:07.000000000 PM,5
11/6/2018 8:49:08.000000000 PM,6
11/6/2018 8:49:09.000000000 PM,8
11/6/2018 8:49:11.000000000 PM,10
11/6/2018 8:49:12.000000000 PM,12
11/6/2018 8:49:13.000000000 PM,13
11/6/2018 8:49:14.000000000 PM,15
11/6/2018 8:49:15.000000000 PM,17
11/6/2018 8:49:16.000000000 PM,19
11/6/2018 8:49:17.000000000 PM,20
11/6/2018 8:49:18.000000000 PM,22
11/6/2018 8:49:19.000000000 PM,24
11/6/2018 8:49:20.000000000 PM,25
11/6/2018 8:49:21.000000000 PM,27
11/6/2018 8:49:22.000000000 PM,29
11/6/2018 8:49:23.000000000 PM,30
11/6/2018 8:49:24.000000000 PM,32
11/6/2018 8:49:25.000000000 PM,34
11/6/2018 8:49:26.000000000 PM,35
11/6/2018 8:49:27.000000000 PM,37
11/6/2018 8:49:28.000000000 PM,39
11/6/2018 8:49:29.000000000 PM,40
11/6/2018 8:49:30.000000000 PM,42
11/6/2018 8:49:31.000000000 PM,43
11/6/2018 8:49:32.000000000 PM,45
11/6/2018 8:49:33.000000000 PM,46
11/6/2018 8:49:34.000000000 PM,48
11/6/2018 8:49:35.000000000 PM,49
11/6/2018 8:49:36.000000000 PM,51
11/6/2018 8:49:37.000000000 PM,52
11/6/2018 8:49:38.000000000 PM,54
11/6/2018 8:49:39.000000000 PM,55
11/6/2018 8:49:40.000000000 PM,57
11/6/2018 8:49:41.000000000 PM,58
11/6/2018 8:49:42.000000000 PM,60
11/6/2018 8:49:43.000000000 PM,61
11/6/2018 8:49:44.000000000 PM,62
11/6/2018 8:49:45.000000000 PM,64
11/6/2018 8:49:46.000000000 PM,65
11/6/2018 8:49:47.000000000 PM,66
11/6/2018 8:49:48.000000000 PM,68
11/6/2018 8:49:49.000000000 PM,69
11/6/2018 8:49:50.000000000 PM,70
11/6/2018 8:49:51.000000000 PM,71
11/6/2018 8:49:52.000000000 PM,73
11/6/2018 8:49:53.000000000 PM,74
11/6/2018 8:49:54.000000000 PM,75
11/6/2018 8:49:55.000000000 PM,76
11/6/2018 8:49:56.000000000 PM,77
11/6/2018 8:49:57.000000000 PM,78
11/6/2018 8:49:58.000000000 PM,79
11/6/2018 8:49:59.000000000 PM,80
11/6/2018 8:50:00.000000000 PM,81
11/6/2018 8:50:02.000000000 PM,82
11/6/2018 8:50:03.000000000 PM,83
11/6/2018 8:50:04.000000000 PM,84
11/6/2018 8:50:05.000000000 PM,85
11/6/2018 8:50:06.000000000 PM,86
11/6/2018 8:50:07.000000000 PM,87
11/6/2018 8:50:08.000000000 PM,88
11/6/2018 8:50:09.000000000 PM,89
11/6/2018 8:50:10.000000000 PM,89
11/6/2018 8:50:11.000000000 PM,90
11/6/2018 8:50:12.000000000 PM,91
11/6/2018 8:50:13.000000000 PM,92
11/6/2018 8:50:14.000000000 PM,92
11/6/2018 8:50:15.000000000 PM,93
11/6/2018 8:50:16.000000000 PM,93
11/6/2018 8:50:17.000000000 PM,94
11/6/2018 8:50:18.000000000 PM,95
11/6/2018 8:50:19.000000000 PM,95
11/6/2018 8:50:20.000000000 PM,96
11/6/2018 8:50:21.000000000 PM,96
11/6/2018 8:50:22.000000000 PM,97
11/6/2018 8:50:23.000000000 PM,97
11/6/2018 8:50:24.000000000 PM,97
11/6/2018 8:50:25.000000000 PM,98
11/6/2018 8:50:26.000000000 PM,98
11/6/2018 8:50:27.000000000 PM,98
11/6/2018 8:50:28.000000000 PM,99
11/6/2018 8:50:29.000000000 PM,99
11/6/2018 8:50:30.000000000 PM,99
11/6/2018 8:50:31.000000000 PM,99
11/6/2018 8:50:32.000000000 PM,99
11/6/2018 8:50:33.000000000 PM,99
11/6/2018 8:50:34.000000000 PM,99
11/6/2018 8:50:35.000000000 PM,99
11/6/2018 8:50:36.000000000 PM,100
11/6/2018 8:50:37.000000000 PM,99
11/6/2018 8:50:39.000000000 PM,99
11/6/2018 8:50:40.000000000 PM,99
11/6/2018 8:50:41.000000000 PM,99
11/6/2018 8:50:42.000000000 PM,99
11/6/2018 8:50:43.000000000 PM,99
11/6/2018 8:50:44.000000000 PM,99
11/6/2018 8:50:45.000000000 PM,99
11/6/2018 8:50:46.000000000 PM,98
11/6/2018 8:50:47.000000000 PM,98
11/6/2018 8:50:48.000000000 PM,98
11/6/2018 8:50:49.000000000 PM,97
11/6/2018 8:50:50.000000000 PM,97
11/6/2018 8:50:51.000000000 PM,97
11/6/2018 8:50:52.000000000 PM,96
11/6/2018 8:50:53.000000000 PM,96
11/6/2018 8:50:54.000000000 PM,95
11/6/2018 8:50:55.000000000 PM,95
11/6/2018 8:50:56.000000000 PM,94
11/6/2018 8:50:57.000000000 PM,93
11/6/2018 8:50:58.000000000 PM,93
11/6/2018 8:50:59.000000000 PM,92
11/6/2018 8:51:00.000000000 PM,92
11/6/2018 8:51:01.000000000 PM,91
11/6/2018 8:51:02.000000000 PM,90
11/6/2018 8:51:03.000000000 PM,89
11/6/2018 8:51:04.000000000 PM,89
11/6/2018 8:51:05.000000000 PM,88
11/6/2018 8:51:06.000000000 PM,87
11/6/2018 8:51:07.000000000 PM,86
11/6/2018 8:51:08.000000000 PM,85
11/6/2018 8:51:09.000000000 PM,84
11/6/2018 8:51:10.000000000 PM,83
11/6/2018 8:51:11.000000000 PM,82
11/6/2018 8:51:12.000000000 PM,81
11/6/2018 8:51:13.000000000 PM,80
11/6/2018 8:51:14.000000000 PM,79
11/6/2018 8:51:15.000000000 PM,78
11/6/2018 8:51:16.000000000 PM,77
11/6/2018 8:51:17.000000000 PM,76
11/6/2018 8:51:18.000000000 PM,75
11/6/2018 8:51:19.000000000 PM,74
11/6/2018 8:51:20.000000000 PM,73
11/6/2018 8:51:21.000000000 PM,71
11/6/2018 8:51:22.000000000 PM,70
11/6/2018 8:51:23.000000000 PM,69
11/6/2018 8:51:24.000000000 PM,68
11/6/2018 8:51:25.000000000 PM,66
11/6/2018 8:51:26.000000000 PM,65
11/6/2018 8:51:27.000000000 PM,64
11/6/2018 8:51:28.000000000 PM,62
11/6/2018 8:51:29.000000000 PM,61
11/6/2018 8:51:30.000000000 PM,60
11/6/2018 8:51:31.000000000 PM,58
11/6/2018 8:51:32.000000000 PM,57
11/6/2018 8:51:33.000000000 PM,55
11/6/2018 8:51:35.000000000 PM,54
11/6/2018 8:51:36.000000000 PM,52
11/6/2018 8:51:37.000000000 PM,51
11/6/2018 8:51:38.000000000 PM,49
11/6/2018 8:51:39.000000000 PM,48
11/6/2018 8:51:40.000000000 PM,46
11/6/2018 8:51:41.000000000 PM,45
11/6/2018 8:51:42.000000000 PM,43
11/6/2018 8:51:43.000000000 PM,42
11/6/2018 8:51:44.000000000 PM,40
11/6/2018 8:51:45.000000000 PM,39
11/6/2018 8:51:46.000000000 PM,37
11/6/2018 8:51:47.000000000 PM,35
11/6/2018 8:51:48.000000000 PM,34
11/6/2018 8:51:49.000000000 PM,32
11/6/2018 8:51:50.000000000 PM,30
11/6/2018 8:51:51.000000000 PM,29
11/6/2018 8:51:52.000000000 PM,27
11/6/2018 8:51:53.000000000 PM,25
11/6/2018 8:51:54.000000000 PM,24
11/6/2018 8:51:55.000000000 PM,22
11/6/2018 8:51:56.000000000 PM,20
11/6/2018 8:51:57.000000000 PM,19
11/6/2018 8:51:58.000000000 PM,17
11/6/2018 8:51:59.000000000 PM,15
11/6/2018 8:52:00.000000000 PM,13
11/6/2018 8:52:01.000000000 PM,12
11/6/2018 8:52:02.000000000 PM,10
11/6/2018 8:52:03.000000000 PM,8
11/6/2018 8:52:04.000000000 PM,6
11/6/2018 8:52:05.000000000 PM,5
11/6/2018 8:52:06.000000000 PM,3
11/6/2018 8:52:07.000000000 PM,1
11/6/2018 8:52:08.000000000 PM,0
11/6/2018 8:52:09.000000000 PM,-1
11/6/2018 8:52:10.000000000 PM,-3
11/6/2018 8:52:11.000000000 PM,-5
11/6/2018 8:52:12.000000000 PM,-6
11/6/2018 8:52:13.000000000 PM,-8
11/6/2018 8:52:14.000000000 PM,-10
11/6/2018 8:52:15.000000000 PM,-12
11/6/2018 8:52:16.000000000 PM,-13
11/6/2018 8:52:17.000000000 PM,-15
11/6/2018 8:52:19.000000000 PM,-17
11/6/2018 8:52:20.000000000 PM,-19
11/6/2018 8:52:21.000000000 PM,-20
11/6/2018 8:52:22.000000000 PM,-22
11/6/2018 8:52:23.000000000 PM,-24
11/6/2018 8:52:24.000000000 PM,-25
11/6/2018 8:52:25.000000000 PM,-27
11/6/2018 8:52:26.000000000 PM,-29
11/6/2018 8:52:27.000000000 PM,-30
11/6/2018 8:52:28.000000000 PM,-32
11/6/2018 8:52:29.000000000 PM,-34
11/6/2018 8:52:30.000000000 PM,-35
11/6/2018 8:52:31.000000000 PM,-37
11/6/2018 8:52:32.000000000 PM,-39
11/6/2018 8:52:33.000000000 PM,-40
11/6/2018 8:52:34.000000000 PM,-42
11/6/2018 8:52:35.000000000 PM,-43
11/6/2018 8:52:36.000000000 PM,-45
11/6/2018 8:52:37.000000000 PM,-46
11/6/2018 8:52:38.000000000 PM,-48
11/6/2018 8:52:39.000000000 PM,-50
11/6/2018 8:52:40.000000000 PM,-51
11/6/2018 8:52:41.000000000 PM,-52
11/6/2018 8:52:42.000000000 PM,-54
11/6/2018 8:52:43.000000000 PM,-55
11/6/2018 8:52:44.000000000 PM,-57
11/6/2018 8:52:45.000000000 PM,-58
11/6/2018 8:52:46.000000000 PM,-60
11/6/2018 8:52:47.000000000 PM,-61
11/6/2018 8:52:48.000000000 PM,-62
11/6/2018 8:52:49.000000000 PM,-64
11/6/2018 8:52:50.000000000 PM,-65
11/6/2018 8:52:51.000000000 PM,-66
11/6/2018 8:52:52.000000000 PM,-68
11/6/2018 8:52:53.000000000 PM,-69
11/6/2018 8:52:54.000000000 PM,-70
11/6/2018 8:52:55.000000000 PM,-71
11/6/2018 8:52:56.000000000 PM,-73
11/6/2018 8:52:57.000000000 PM,-74
11/6/2018 8:52:58.000000000 PM,-75
11/6/2018 8:52:59.000000000 PM,-76
11/6/2018 8:53:00.000000000 PM,-77
11/6/2018 8:53:01.000000000 PM,-78
11/6/2018 8:53:02.000000000 PM,-79
11/6/2018 8:53:03.000000000 PM,-80
11/6/2018 8:53:04.000000000 PM,-81
11/6/2018 8:53:05.000000000 PM,-82
11/6/2018 8:53:06.000000000 PM,-83
11/6/2018 8:53:07.000000000 PM,-84
11/6/2018 8:53:08.000000000 PM,-85
11/6/2018 8:53:09.000000000 PM,-86
11/6/2018 8:53:10.000000000 PM,-87
11/6/2018 8:53:11.000000000 PM,-88
11/6/2018 8:53:12.000000000 PM,-89
11/6/2018 8:53:13.000000000 PM,-89
11/6/2018 8:53:14.000000000 PM,-90
11/6/2018 8:53:15.000000000 PM,-91
11/6/2018 8:53:16.000000000 PM,-92
11/6/2018 8:53:17.000000000 PM,-92
11/6/2018 8:53:18.000000000 PM,-93
11/6/2018 8:53:20.000000000 PM,-93
11/6/2018 8:53:21.000000000 PM,-94
11/6/2018 8:53:22.000000000 PM,-95
11/6/2018 8:53:23.000000000 PM,-95
11/6/2018 8:53:24.000000000 PM,-96
11/6/2018 8:53:25.000000000 PM,-96
11/6/2018 8:53:26.000000000 PM,-97
11/6/2018 8:53:27.000000000 PM,-97
11/6/2018 8:53:28.000000000 PM,-97
11/6/2018 8:53:29.000000000 PM,-98
11/6/2018 8:53:30.000000000 PM,-98
11/6/2018 8:53:31.000000000 PM,-98
11/6/2018 8:53:32.000000000 PM,-99
11/6/2018 8:53:33.000000000 PM,-99
11/6/2018 8:53:34.000000000 PM,-99
11/6/2018 8:53:35.000000000 PM,-99
11/6/2018 8:53:36.000000000 PM,-99
11/6/2018 8:53:37.000000000 PM,-99
11/6/2018 8:53:38.000000000 PM,-99
11/6/2018 8:53:39.000000000 PM,-99
11/6/2018 8:53:40.000000000 PM,-100
11/6/2018 8:53:41.000000000 PM,-99
11/6/2018 8:53:42.000000000 PM,-99
11/6/2018 8:53:43.000000000 PM,-99
11/6/2018 8:53:44.000000000 PM,-99
11/6/2018 8:53:45.000000000 PM,-99
11/6/2018 8:53:46.000000000 PM,-99
11/6/2018 8:53:47.000000000 PM,-99
11/6/2018 8:53:48.000000000 PM,-99
11/6/2018 8:53:49.000000000 PM,-98
11/6/2018 8:53:50.000000000 PM,-98
11/6/2018 8:53:51.000000000 PM,-98
11/6/2018 8:53:52.000000000 PM,-97
11/6/2018 8:53:53.000000000 PM,-97
11/6/2018 8:53:54.000000000 PM,-97
11/6/2018 8:53:55.000000000 PM,-96
11/6/2018 8:53:56.000000000 PM,-96
11/6/2018 8:53:57.000000000 PM,-95
11/6/2018 8:53:58.000000000 PM,-95
11/6/2018 8:53:59.000000000 PM,-94
11/6/2018 8:54:00.000000000 PM,-93
11/6/2018 8:54:01.000000000 PM,-93
11/6/2018 8:54:02.000000000 PM,-92
11/6/2018 8:54:03.000000000 PM,-92
11/6/2018 8:54:04.000000000 PM,-91
11/6/2018 8:54:05.000000000 PM,-90
11/6/2018 8:54:06.000000000 PM,-89
11/6/2018 8:54:07.000000000 PM,-89
11/6/2018 8:54:08.000000000 PM,-88
11/6/2018 8:54:10.000000000 PM,-87
11/6/2018 8:54:11.000000000 PM,-86
11/6/2018 8:54:12.000000000 PM,-85
11/6/2018 8:54:13.000000000 PM,-84
11/6/2018 8:54:14.000000000 PM,-83
11/6/2018 8:54:15.000000000 PM,-82
11/6/2018 8:54:16.000000000 PM,-81
11/6/2018 8:54:17.000000000 PM,-80
11/6/2018 8:54:18.000000000 PM,-79
11/6/2018 8:54:19.000000000 PM,-78
11/6/2018 8:54:20.000000000 PM,-77
11/6/2018 8:54:21.000000000 PM,-76
11/6/2018 8:54:22.000000000 PM,-75
11/6/2018 8:54:23.000000000 PM,-74
11/6/2018 8:54:24.000000000 PM,-73
11/6/2018 8:54:25.000000000 PM,-71
11/6/2018 8:54:26.000000000 PM,-70
11/6/2018 8:54:27.000000000 PM,-69
11/6/2018 8:54:28.000000000 PM,-68
11/6/2018 8:54:29.000000000 PM,-66
11/6/2018 8:54:30.000000000 PM,-65
11/6/2018 8:54:31.000000000 PM,-64
11/6/2018 8:54:32.000000000 PM,-62
11/6/2018 8:54:33.000000000 PM,-61
11/6/2018 8:54:34.000000000 PM,-60
11/6/2018 8:54:35.000000000 PM,-58
11/6/2018 8:54:36.000000000 PM,-57
11/6/2018 8:54:37.000000000 PM,-55
11/6/2018 8:54:38.000000000 PM,-54
11/6/2018 8:54:39.000000000 PM,-52
11/6/2018 8:54:40.000000000 PM,-51
11/6/2018 8:54:41.000000000 PM,-50
11/6/2018 8:54:42.000000000 PM,-48
11/6/2018 8:54:43.000000000 PM,-46
11/6/2018 8:54:44.000000000 PM,-45
11/6/2018 8:54:45.000000000 PM,-43
11/6/2018 8:54:46.000000000 PM,-42
11/6/2018 8:54:47.000000000 PM,-40
11/6/2018 8:54:48.000000000 PM,-39
11/6/2018 8:54:49.000000000 PM,-37
11/6/2018 8:54:50.000000000 PM,-35
11/6/2018 8:54:51.000000000 PM,-34
11/6/2018 8:54:52.000000000 PM,-32
11/6/2018 8:54:53.000000000 PM,-30
11/6/2018 8:54:54.000000000 PM,-29
11/6/2018 8:54:56.000000000 PM,-27
11/6/2018 8:54:57.000000000 PM,-25
11/6/2018 8:54:58.000000000 PM,-24
11/6/2018 8:54:59.000000000 PM,-22
11/6/2018 8:55:00.000000000 PM,-20
11/6/2018 8:55:01.000000000 PM,-19
11/6/2018 8:55:02.000000000 PM,-17
11/6/2018 8:55:03.000000000 PM,-15
11/6/2018 8:55:04.000000000 PM,-13
11/6/2018 8:55:05.000000000 PM,-12
11/6/2018 8:55:06.000000000 PM,-10
11/6/2018 8:55:07.000000000 PM,-8
11/6/2018 8:55:08.000000000 PM,-6
11/6/2018 8:55:09.000000000 PM,-5
11/6/2018 8:55:10.000000000 PM,-3
11/6/2018 8:55:11.000000000 PM,-1
11/6/2018 8:55:12.000000000 PM,3
11/6/2018 8:55:13.000000000 PM,5
11/6/2018 8:55:14.000000000 PM,6
11/6/2018 8:55:15.000000000 PM,8
11/6/2018 8:55:16.000000000 PM,10
11/6/2018 8:55:17.000000000 PM,12
11/6/2018 8:55:18.000000000 PM,13
11/6/2018 8:55:19.000000000 PM,15
11/6/2018 8:55:20.000000000 PM,17
11/6/2018 8:55:21.000000000 PM,19
11/6/2018 8:55:22.000000000 PM,20
11/6/2018 8:55:23.000000000 PM,22
11/6/2018 8:55:24.000000000 PM,24
11/6/2018 8:55:25.000000000 PM,25
11/6/2018 8:55:26.000000000 PM,27
11/6/2018 8:55:27.000000000 PM,29
11/6/2018 8:55:28.000000000 PM,30
11/6/2018 8:55:29.000000000 PM,32
11/6/2018 8:55:30.000000000 PM,34
11/6/2018 8:55:31.000000000 PM,35
11/6/2018 8:55:32.000000000 PM,37
11/6/2018 8:55:33.000000000 PM,39
11/6/2018 8:55:34.000000000 PM,40
11/6/2018 8:55:35.000000000 PM,42
11/6/2018 8:55:36.000000000 PM,43
11/6/2018 8:55:37.000000000 PM,45
11/6/2018 8:55:38.000000000 PM,46
11/6/2018 8:55:39.000000000 PM,48
11/6/2018 8:55:40.000000000 PM,49
11/6/2018 8:55:41.000000000 PM,51
11/6/2018 8:55:42.000000000 PM,52
11/6/2018 8:55:43.000000000 PM,54
11/6/2018 8:55:44.000000000 PM,55
11/6/2018 8:55:45.000000000 PM,57
11/6/2018 8:55:46.000000000 PM,58
11/6/2018 8:55:47.000000000 PM,60
11/6/2018 8:55:48.000000000 PM,61
11/6/2018 8:55:49.000000000 PM,62
11/6/2018 8:55:50.000000000 PM,64
11/6/2018 8:55:51.000000000 PM,65
11/6/2018 8:55:52.000000000 PM,66
11/6/2018 8:55:53.000000000 PM,68
11/6/2018 8:55:54.000000000 PM,69
11/6/2018 8:55:56.000000000 PM,70
11/6/2018 8:55:57.000000000 PM,71
11/6/2018 8:55:58.000000000 PM,73
11/6/2018 8:55:59.000000000 PM,74
11/6/2018 8:56:00.000000000 PM,75
11/6/2018 8:56:01.000000000 PM,76
11/6/2018 8:56:02.000000000 PM,77
11/6/2018 8:56:03.000000000 PM,78
11/6/2018 8:56:04.000000000 PM,79
11/6/2018 8:56:05.000000000 PM,80
11/6/2018 8:56:06.000000000 PM,81
11/6/2018 8:56:07.000000000 PM,82
11/6/2018 8:56:08.000000000 PM,83
11/6/2018 8:56:09.000000000 PM,84
11/6/2018 8:56:10.000000000 PM,85
11/6/2018 8:56:11.000000000 PM,86
11/6/2018 8:56:12.000000000 PM,87
11/6/2018 8:56:13.000000000 PM,88
11/6/2018 8:56:14.000000000 PM,89
11/6/2018 8:56:15.000000000 PM,89
11/6/2018 8:56:16.000000000 PM,90
11/6/2018 8:56:17.000000000 PM,91
11/6/2018 8:56:18.000000000 PM,92
11/6/2018 8:56:19.000000000 PM,92
11/6/2018 8:56:20.000000000 PM,93
11/6/2018 8:56:21.000000000 PM,93
11/6/2018 8:56:22.000000000 PM,94
11/6/2018 8:56:23.000000000 PM,95
11/6/2018 8:56:24.000000000 PM,95
11/6/2018 8:56:25.000000000 PM,96
11/6/2018 8:56:26.000000000 PM,96
11/6/2018 8:56:27.000000000 PM,97
11/6/2018 8:56:28.000000000 PM,97
11/6/2018 8:56:29.000000000 PM,97
11/6/2018 8:56:30.000000000 PM,98
11/6/2018 8:56:31.000000000 PM,98
11/6/2018 8:56:32.000000000 PM,98
11/6/2018 8:56:33.000000000 PM,99
11/6/2018 8:56:34.000000000 PM,99
11/6/2018 8:56:35.000000000 PM,99
11/6/2018 8:56:36.000000000 PM,99
11/6/2018 8:56:37.000000000 PM,99
11/6/2018 8:56:38.000000000 PM,99
11/6/2018 8:56:39.000000000 PM,99
11/6/2018 8:56:40.000000000 PM,99
11/6/2018 8:56:41.000000000 PM,100
11/6/2018 8:56:42.000000000 PM,99
11/6/2018 8:56:43.000000000 PM,99
11/6/2018 8:56:44.000000000 PM,99
11/6/2018 8:56:45.000000000 PM,99
11/6/2018 8:56:46.000000000 PM,99
11/6/2018 8:56:47.000000000 PM,99
11/6/2018 8:56:48.000000000 PM,99
11/6/2018 8:56:50.000000000 PM,99
11/6/2018 8:56:51.000000000 PM,98
11/6/2018 8:56:52.000000000 PM,98
11/6/2018 8:56:53.000000000 PM,98
11/6/2018 8:56:54.000000000 PM,97
11/6/2018 8:56:55.000000000 PM,97
11/6/2018 8:56:56.000000000 PM,97
11/6/2018 8:56:57.000000000 PM,96
11/6/2018 8:56:58.000000000 PM,96
11/6/2018 8:56:59.000000000 PM,95
11/6/2018 8:57:00.000000000 PM,95
11/6/2018 8:57:01.000000000 PM,94
11/6/2018 8:57:02.000000000 PM,93
11/6/2018 8:57:03.000000000 PM,93
11/6/2018 8:57:04.000000000 PM,92
11/6/2018 8:57:05.000000000 PM,92
11/6/2018 8:57:06.000000000 PM,91
11/6/2018 8:57:07.000000000 PM,90
11/6/2018 8:57:08.000000000 PM,89
11/6/2018 8:57:09.000000000 PM,89
11/6/2018 8:57:10.000000000 PM,88
11/6/2018 8:57:11.000000000 PM,87
11/6/2018 8:57:12.000000000 PM,86
11/6/2018 8:57:13.000000000 PM,85
11/6/2018 8:57:14.000000000 PM,84
11/6/2018 8:57:15.000000000 PM,83
11/6/2018 8:57:16.000000000 PM,82
11/6/2018 8:57:17.000000000 PM,81
11/6/2018 8:57:18.000000000 PM,80
11/6/2018 8:57:19.000000000 PM,79
11/6/2018 8:57:20.000000000 PM,78
11/6/2018 8:57:21.000000000 PM,77
11/6/2018 8:57:22.000000000 PM,76
11/6/2018 8:57:23.000000000 PM,75
11/6/2018 8:57:24.000000000 PM,74
11/6/2018 8:57:25.000000000 PM,73
11/6/2018 8:57:26.000000000 PM,71
11/6/2018 8:57:27.000000000 PM,70
11/6/2018 8:57:28.000000000 PM,69
11/6/2018 8:57:29.000000000 PM,68
11/6/2018 8:57:30.000000000 PM,66
11/6/2018 8:57:31.000000000 PM,65
11/6/2018 8:57:32.000000000 PM,64
11/6/2018 8:57:33.000000000 PM,62
11/6/2018 8:57:34.000000000 PM,61
11/6/2018 8:57:35.000000000 PM,60
11/6/2018 8:57:36.000000000 PM,58
11/6/2018 8:57:37.000000000 PM,57
11/6/2018 8:57:39.000000000 PM,55
11/6/2018 8:57:40.000000000 PM,54
11/6/2018 8:57:41.000000000 PM,52
11/6/2018 8:57:42.000000000 PM,51
11/6/2018 8:57:43.000000000 PM,49
11/6/2018 8:57:44.000000000 PM,48
11/6/2018 8:57:45.000000000 PM,46
11/6/2018 8:57:46.000000000 PM,45
11/6/2018 8:57:47.000000000 PM,43
11/6/2018 8:57:48.000000000 PM,42
11/6/2018 8:57:49.000000000 PM,40
11/6/2018 8:57:50.000000000 PM,39
11/6/2018 8:57:51.000000000 PM,37
11/6/2018 8:57:52.000000000 PM,35
11/6/2018 8:57:53.000000000 PM,34
11/6/2018 8:57:54.000000000 PM,32
11/6/2018 8:57:55.000000000 PM,30
11/6/2018 8:57:56.000000000 PM,29
11/6/2018 8:57:57.000000000 PM,27
11/6/2018 8:57:58.000000000 PM,25
11/6/2018 8:57:59.000000000 PM,24
11/6/2018 8:58:00.000000000 PM,22
11/6/2018 8:58:01.000000000 PM,20
11/6/2018 8:58:02.000000000 PM,19
11/6/2018 8:58:03.000000000 PM,17
11/6/2018 8:58:04.000000000 PM,15
11/6/2018 8:58:05.000000000 PM,13
11/6/2018 8:58:06.000000000 PM,12
11/6/2018 8:58:07.000000000 PM,10
11/6/2018 8:58:08.000000000 PM,8
11/6/2018 8:58:09.000000000 PM,6
11/6/2018 8:58:10.000000000 PM,5
11/6/2018 8:58:11.000000000 PM,3
11/6/2018 8:58:12.000000000 PM,1
11/6/2018 8:58:13.000000000 PM,0
11/6/2018 8:58:14.000000000 PM,-1
11/6/2018 8:58:15.000000000 PM,-3
11/6/2018 8:58:16.000000000 PM,-5
11/6/2018 8:58:17.000000000 PM,-6
11/6/2018 8:58:18.000000000 PM,-8
11/6/2018 8:58:19.000000000 PM,-10
11/6/2018 8:58:20.000000000 PM,-12
11/6/2018 8:58:21.000000000 PM,-13
11/6/2018 8:58:22.000000000 PM,-15
11/6/2018 8:58:23.000000000 PM,-17
11/6/2018 8:58:25.000000000 PM,-19
11/6/2018 8:58:26.000000000 PM,-20
11/6/2018 8:58:27.000000000 PM,-22
11/6/2018 8:58:28.000000000 PM,-24
11/6/2018 8:58:29.000000000 PM,-25
11/6/2018 8:58:30.000000000 PM,-27
11/6/2018 8:58:31.000000000 PM,-29
11/6/2018 8:58:32.000000000 PM,-30
11/6/2018 8:58:33.000000000 PM,-32
11/6/2018 8:58:34.000000000 PM,-34
11/6/2018 8:58:35.000000000 PM,-35
11/6/2018 8:58:36.000000000 PM,-37
11/6/2018 8:58:37.000000000 PM,-39
11/6/2018 8:58:38.000000000 PM,-40
11/6/2018 8:58:39.000000000 PM,-42
11/6/2018 8:58:40.000000000 PM,-43
11/6/2018 8:58:41.000000000 PM,-45
11/6/2018 8:58:42.000000000 PM,-46
11/6/2018 8:58:43.000000000 PM,-48
11/6/2018 8:58:44.000000000 PM,-50
11/6/2018 8:58:45.000000000 PM,-51
11/6/2018 8:58:46.000000000 PM,-52
